1002,www.ons.dz,196.20.66.99,,,DZ.ONS.WWW,Office National des Statistiques,ons.dz,NOT-SET
1003,www.mnu.edu.mv,202.1.196.6,-0.6096,73.0934,MV.MNU.EDU.WWW,Maldives National University,mnu.edu.mv,NOT-SET
1004,www.hust.edu.vn,202.191.56.199,21.0060,105.8430,VN.HUST.EDU,Hanoi University of Science and Technology (HUST),hust.edu.vn,NOT-SET
1005,www.polmed.ac.id,118.97.174.187,3.5929,98.6640,ID.POLMED.AC,Politeknik Negeri Medan,polmed.ac.id,NOT-SET
1006,www.unja.ac.id,103.26.102.23,-1.5967,103.6158,ID.UNJA.AC,Jambi University,unja.ac.id,NOT-SET
1007,www.uir.ac.id,118.97.170.214,0.2933,101.7068,ID.UIR.AC,Riau The Islamic University,uir.ac.id,NOT-SET
1008,www.ucsy.edu.mm,203.81.81.245,17.0021,96.0924,MM.UCSY.EDU,University of Computer Studies,ucsy.edu.mm,NOT-SET
1009,www.ecc.edu.jm,72.252.249.34,17.9955,-76.7692,JM.ECC.EDU,EXCELSIOR COMMUNITY COLLEGE,ecc.edu.jm,NOT-SET
1010,www.tvcabo.co.ao,196.202.252.54,-8.8368,13.2332,AO.TVCABO.WWW,TVCABO,tvcabo.co.ao,NOT-SET
1011,www.upa.edu.lb,213.175.177.203,33.8719,35.5097,LB.UPA.EDU,l'Universite Antonine,upa.edu.lb,NOT-SET
1012,www.assemblee.bi,196.2.13.50,-3.3833,29.3667,BI.ASSEMBLEE.WWW,National Assembly of Burundi,assemblee.bi,B
1013,www.oapburundi.bi,196.2.13.50,-3.3849,29.3774,BI.OAPBURUNDI.WWW,ORGANISATION D'APPUI A L'AUTO-PROMOTION,oapburundi.bi,NOT-SET
1014,www.libtelco.com.lr,41.86.4.12,6.290839,-10.776024,LR.LIBTELCO.WWW,Liberia Telecommunications Coorporation,libtelco.com.lr,B
1015,www.majeediyya.edu.mv,202.1.207.51,4.1775,73.5142,MV.MAJEEDIYAA.EDU.WWW,Majeediyya School,majeediyya.edu.mv,NOT-SET
1016,www.rmutsv.ac.th,203.158.177.166,14.0135,100.5305,TH.RMUTSV.AC,Rajamangala University of Technology Srivijaya,rmutsv.ac.th,NOT-SET
1017,www.ub.edu.ph,122.3.238.54,14.4631,121.0547,PH.UB.EDU,University of Batangas,ub.edu.ph,NOT-SET
1018,www.umrah.ac.id,117.103.67.3,0.9179,104.4465,ID.UMRAH.AC,Raja Ali Haji Maritime University,umrah.ac.id,NOT-SET
1019,www.uki.ac.id,202.51.119.151,-6.2115,106.8452,ID.UKI.AC,Universitas Kristen Indonesia,uki.ac.id,NOT-SET
1020,www.unipa.ac.id,202.174.151.36,-0.8615,134.0620,ID.UNIPA.AC,State University of Papua,unipa.ac.id,NOT-SET
1021,www.tarumanagara.ac.id,202.146.254.77,-6.2115,106.8452,ID.TARU.AC,Tarumanagara University,tarumanagara.ac.id,NOT-SET
1022,www.upi.edu,103.23.244.6,-6.9149,107.6082,ID.UPI.EDU,Indonesia University of Education,upi.edu,NOT-SET
1023,www.polikant.ac.id,203.171.221.37,-5.6409,132.7475,ID.POLIKANT.AC,Tual State Polytechnic for Fishery,polikant.ac.id,NOT-SET
1024,www.um.ac.id,118.97.219.1,-7.9819,112.6265,ID.UM.AC,State University of Malang,um.ac.id,NOT-SET
1025,www.nwa.gov.jm,208.163.60.156,18.0078,-76.7991,JM.NWA.GOV,National Works Agency,nwa.gov.jm,NOT-SET
1026,www.costaatt.edu.tt,190.6.224.36,10.6618,-61.5141,TT.COSTAATT.EDU,College of Science Technology and Applied Arts,costaatt.edu.tt,NOT-SET
1027,www.nalis.gov.tt,200.3.177.134,10.6519,-61.5116,TT.NALIS.GOV,The National Library of Trinidad & Tobago,nalis.gov.tt,NOT-SET
1028,www.uls.edu.lb,193.188.135.50,33.8669,35.5290,LB.ULS.EDU,Wisdom University,uls.edu.lb,NOT-SET
1029,www.cnrst.bf,212.52.137.27,12.3805,-1.5066,BF.CNRST.WWW,Centre National de Research Scientifique et Tchnologique,cnrst.bf,NOT-SET
1030,www.tec.ac.cr,201.204.122.4,10.3621,-84.5099,CR.TEC.AC.WWW,Tecnologico de Costa Rica,tec.ac.cr,NOT-SET
1031,pinger.uum.edu.my,103.5.183.14,6.4612,100.5043,MY.UUM.EDU.PINGER,University Utara Malaysia,uum.edu.my,M
1032,www.vnuhcm.edu.vn,203.162.44.79,10.7827,106.6954,VN.VNUHCM.EDU,Vietnam National University, Ho Chi Minh City,vnuhcm.edu.vn,NOT-SET
1033,www.smu.edu.sg,54.254.98.20,1.2967,103.8506,SG.SMU.EDU,Singapore Management University,smu.edu.sg,NOT-SET
1034,www.up.ac.th,49.231.18.100,19.0293,99.8953,TH.UP.AC,University of Phayao,up.ac.th,NOT-SET
1035,www.bsc.edu.ph,203.177.140.44,14.6042,120.9822,PH.BSC.EDU,Bukidnon State University,bsc.edu.ph,NOT-SET
1036,www.aq.edu.ph,121.96.25.168,13.1387,123.7353,PH.AQ.EDU,Aquinas University of Legazpi,aq.edu.ph,NOT-SET
1037,www.ue.edu.ph,116.50.153.37,14.5525,121.0678,PH.UE.EDU,University of the East,ue.edu.ph,NOT-SET
1038,www.upmin.edu.ph,202.137.114.137,7.0865,125.4830,PH.UPMIN.EDU,University of the Philippines Mindanao,upmin.edu.ph,NOT-SET
1039,www.unsyiah.ac.id,203.217.173.206,5.5500,95.3167,ID.UNSYIAH.AC,Syiah Kuala University,unsyiah.ac.id,NOT-SET
1040,www.unimal.ac.id,180.250.40.110,5.1881,97.1403,ID.UNIMAL.AC,Malikussaleh University,unimal.ac.id,NOT-SET
1041,www.polinpdg.ac.id,222.124.193.194,-0.9500,100.3531,ID.POLINPDG.AC,Andalas State Polytechnics,polinpdg.ac.id,NOT-SET
1042,www2.unp.ac.id,222.124.193.131,-0.9500,100.3531,ID.UNP.AC,Padang State University,unp.ac.id,NOT-SET
1043,www.unikin.cd,41.242.128.134,-4.4194,15.3097,CD.UNIKIN.N1,Universite de Kinshasa,unikin.cd,NOT-SET
1044,www.ubb.ac.id,203.217.172.104,-2.1293,106.1096,ID.UBB.AC,Bangka Belitung University,ubb.ac.id,NOT-SET
1045,www.unib.ac.id,118.97.161.147,-3.7921,102.2620,ID.UNIB.AC,University of Bengkulu,unib.ac.id,NOT-SET
1046,www.unsri.ac.id,222.124.194.11,-2.9909,104.7566,ID.UNSRI.AC,Sriwijaya University,unsri.ac.id,NOT-SET
1047,www.polsri.ac.id,202.9.69.34,-2.9909,104.7566,ID.POLSRI.AC,Sriwijaya State Polytechnic,polsri.ac.id,NOT-SET
1048,www.atmajaya.ac.id,110.35.83.27,-6.2115,106.8452,ID.ATMAJAYA.AC,Atma Jaya Catholic University of Indonesia,atmajaya.ac.id,NOT-SET
1049,www.surya.ac.id,119.235.30.147,-6.1783,106.6319,ID.SURYA.AC,Surya University,surya.ac.id,NOT-SET
1050,www.ipb.ac.id,202.124.205.244,-6.6000,106.8000,ID.IPB.AC,Bogor Agricultural University,ipb.ac.id,NOT-SET
1051,www.undip.ac.id,182.255.0.120,-6.9667,110.4167,ID.UNDIP.AC,Diponegoro University,undip.ac.id,NOT-SET
1052,www.unicen.ac.id,103.247.8.136,-2.5330,140.7170,ID.UNICEN.AC,Cenderawasih University,unicen.ac.id,NOT-SET
1053,www.untad.ac.id,180.250.171.14,-0.8986,119.8506,ID.UNTAD.AC,Tadulako University,untad.ac.id,NOT-SET
1054,www.unmul.ac.id,222.124.216.138,-0.5022,117.1538,ID.UNMUL.AC,Mulawarman University,unmul.ac.id,NOT-SET
1055,www.mmcert.org.mm,203.81.81.251,16.80,96.15,MM.MMCERT.ORG,Myanmar Computer Emergency Response Term,mmcert.org.mm,NOT-SET
1056,www.kisr.edu.kw,161.252.9.68,29.3697,47.9783,KW.KISR.EDU,Kuwait Institute of Scientific Research,kisr.edu.kw,NOT-SET
1057,www.ncu.edu.jm,216.10.221.136,18.0157,-77.4996,JM.NCU.EDU,Northern Caribbean University,ncu.edu.jm,NOT-SET
1058,www.vnu.edu.vn,112.137.142.4,21.0003,105.8418,VN.VNU.EDU,Vietnam National University, Hoanoi,vnu.edu.vn,NOT-SET
1059,www.uii.ac.id,202.162.37.148,-7.7972,110.3688,ID.UII.AC,Islamic University of Indonesia,uii.ac.id,NOT-SET
1060,www.its.ac.id,202.46.129.20,-7.2642,112.7456,ID.ITS.AC,Sepuluh Nopember Institute of Technology,its.ac.id,NOT-SET
1061,www.borneo.ac.id,180.250.193.177,3.3036,117.6243,ID.BORNEO.AC,Borneo Tarakan University,borneo.ac.id,NOT-SET
1062,www.moe.edu.kw,168.187.127.151,29.3697,47.9783,KW.MOE.EDU,Ministry of Education,moe.edu.kw,NOT-SET
1063,www.cmi.edu.jm,65.183.4.198,17.9461,-76.7708,JM.CMI.EDU,Caribbean Maritime Institute,cmi.edu.jm,NOT-SET
1064,uhmanoa-tp.ps.uhnet.net,132.160.6.178,21.29973,-157.815471,NET.UHNET.N1,PerfSONAR node at University Of Hawaii,uhnet.net,NOT-SET
1065,www.unisim.edu.sg,202.94.70.56,1.3288,103.7758,SG.UNISIM.EDU,SIM University,unisim.edu.sg,NOT-SET
1066,www.npu.ac.th,202.29.55.4,17.3986,104.7210,TH.NPU.AC,Nakhon Phanom University,npu.ac.th,NOT-SET
1067,www.ptwit.ac.th,202.29.68.13,13.7473,100.5258,TH.PTWIT.AC,Pathumwan Institute of Technology,ptwit.ac.th,NOT-SET
1068,www.buu.ac.th,202.28.77.163,13.754,100.5014,TH.BUU.AC,Burapha University (BUU),buu.ac.th,NOT-SET
1069,www.ait.asia,203.159.12.4,13.754,100.5014,TH.AIT.WWW,Asian Institute of Technology,ait.asia,NOT-SET
1070,www.unand.ac.id,180.250.36.39,-0.9500,100.3531,ID.UNAND.AC,Andalas University,unand.ac.id,NOT-SET
1071,www.umn.ac.id,123.231.236.229,-6.1783,106.6319,ID.UMN.AC,Multimedia Nusantara University,umn.ac.id,NOT-SET
1072,www.unsoed.ac.id,103.9.22.112,-7.4314,109.2478,ID.UNSOED.AC,Jenderal Soedirman University,unsoed.ac.id,NOT-SET
1073,www.unesa.ac.id,223.25.104.6,-7.2642,112.7456,ID.UNESA.AC,Surabaya State University,unesa.ac.id,NOT-SET
1074,www.unpatti.ac.id,103.247.8.135,-3.6561,128.1664,ID.UNPATTI.AC,University of Pattimura,unpatti.ac.id,NOT-SET
1075,www.cbbank.com.mm,122.248.112.137,16.7833,96.1667,MM.CBBANK.WWW,CO-OPERATIVE BANK,cbbank.com.mm,NOT-SET
1076,www.kmbs.edu.kw,62.215.130.227,29.3697,47.9783,KW.KMBS.EDU,Kuwait-Maastricht Business School,kmbs.edu.kw,NOT-SET
1077,www.cba.edu.kw,139.141.236.130,29.3697,47.9783,KW.CBA.EDU,College of Business Administration,cba.edu.kw,NOT-SET
1078,www.customs.gov.tt,190.213.6.155,10.65,-61.5167,TT.CUSTOMS.GOV,Customs and Excise Division,customs.gov.tt,NOT-SET
1079,www.artlib.net.tw,59.125.85.228,4.1431,120.6631,TW.ARTLIB.NET.WWW,National Taiwan Museum of Fine Arts,www.artlib.net.tw,NOT-SET
1080,www.manahj.edu.iq,78.109.237.225,33.3277,44.4193,IQ.MANAHJ.EDU.WWW,Ministry of Education,manahj.edu.iq,NOT-SET
1081,www.parlament.gv.at,161.110.13.1,48.2081,16.3586,AT.PARLAMENT.GV.WWW,Austrian Parliament,parlament.gv.at,NOT-SET
1082,www.andi.dz,213.179.181.44,36.733333,3.133333,DZ.ANDI.WWW,National Agency of Investment and Development,andi.dz,NOT-SET
1083,www.gabontelecom.ga,41.158.0.46,0.3901,9.4544,GA.GABONTELECOM.WWW,Gabon Telecom,gabontelecom.ga,NOT-SET

